path,name,extension,size_bytes,created,modified,accessed
C:\POSAO VEGA\SimpleWebApi\obj\Debug\net8.0\apphost.exe,apphost.exe,exe,138752,2025-06-12 23:27:49,2025-06-12 23:28:50,2025-06-12 23:34:36
C:\POSAO VEGA\SimpleWebApi\obj\Debug\net8.0\SimpleWe.66A1867E.Up2Date,SimpleWe.66A1867E.Up2Date,up2date,0,2025-06-12 23:27:50,2025-06-12 23:27:50,2025-06-12 23:27:50
C:\POSAO VEGA\SimpleWebApi\obj\Debug\net8.0\SimpleWebApi.AssemblyInfo.cs,SimpleWebApi.AssemblyInfo.cs,cs,969,2025-06-12 23:23:58,2025-06-12 23:23:58,2025-06-12 23:28:50
C:\POSAO VEGA\SimpleWebApi\obj\Debug\net8.0\SimpleWebApi.AssemblyInfoInputs.cache,SimpleWebApi.AssemblyInfoInputs.cache,cache,66,2025-06-12 23:23:58,2025-06-12 23:23:58,2025-06-12 23:34:06
C:\POSAO VEGA\SimpleWebApi\obj\Debug\net8.0\SimpleWebApi.assets.cache,SimpleWebApi.assets.cache,cache,4214,2025-06-12 23:24:02,2025-06-12 23:27:03,2025-06-12 23:34:36
C:\POSAO VEGA\SimpleWebApi\obj\Debug\net8.0\SimpleWebApi.csproj.AssemblyReference.cache,SimpleWebApi.csproj.AssemblyReference.cache,cache,2459,2025-06-12 23:24:08,2025-06-12 23:27:03,2025-06-12 23:34:36
C:\POSAO VEGA\SimpleWebApi\obj\Debug\net8.0\SimpleWebApi.csproj.CoreCompileInputs.cache,SimpleWebApi.csproj.CoreCompileInputs.cache,cache,66,2025-06-12 23:27:48,2025-06-12 23:27:48,2025-06-12 23:34:36
C:\POSAO VEGA\SimpleWebApi\obj\Debug\net8.0\SimpleWebApi.csproj.FileListAbsolute.txt,SimpleWebApi.csproj.FileListAbsolute.txt,txt,2377,2025-06-12 23:27:50,2025-06-12 23:27:50,2025-06-12 23:34:36
C:\POSAO VEGA\SimpleWebApi\obj\Debug\net8.0\SimpleWebApi.dll,SimpleWebApi.dll,dll,6656,2025-06-12 23:27:49,2025-06-12 23:28:50,2025-06-12 23:34:36
C:\POSAO VEGA\SimpleWebApi\obj\Debug\net8.0\SimpleWebApi.GeneratedMSBuildEditorConfig.editorconfig,SimpleWebApi.GeneratedMSBuildEditorConfig.editorconfig,editorconfig,988,2025-06-12 23:23:58,2025-06-12 23:23:58,2025-06-12 23:34:06
C:\POSAO VEGA\SimpleWebApi\obj\Debug\net8.0\SimpleWebApi.genruntimeconfig.cache,SimpleWebApi.genruntimeconfig.cache,cache,66,2025-06-12 23:27:50,2025-06-12 23:27:50,2025-06-12 23:34:36
C:\POSAO VEGA\SimpleWebApi\obj\Debug\net8.0\SimpleWebApi.GlobalUsings.g.cs,SimpleWebApi.GlobalUsings.g.cs,cs,770,2025-06-12 23:23:58,2025-06-12 23:23:58,2025-06-12 23:34:05
C:\POSAO VEGA\SimpleWebApi\obj\Debug\net8.0\SimpleWebApi.MvcApplicationPartsAssemblyInfo.cache,SimpleWebApi.MvcApplicationPartsAssemblyInfo.cache,cache,0,2025-06-12 23:27:49,2025-06-12 23:27:49,2025-06-12 23:27:49
C:\POSAO VEGA\SimpleWebApi\obj\Debug\net8.0\SimpleWebApi.MvcApplicationPartsAssemblyInfo.cs,SimpleWebApi.MvcApplicationPartsAssemblyInfo.cs,cs,697,2025-06-12 23:27:49,2025-06-12 23:27:49,2025-06-12 23:34:36
C:\POSAO VEGA\SimpleWebApi\obj\Debug\net8.0\SimpleWebApi.pdb,SimpleWebApi.pdb,pdb,20848,2025-06-12 23:27:49,2025-06-12 23:28:50,2025-06-12 23:34:36
C:\POSAO VEGA\SimpleWebApi\obj\Debug\net8.0\staticwebassets.build.endpoints.json,staticwebassets.build.endpoints.json,json,51,2025-06-12 23:27:50,2025-06-12 23:27:50,2025-06-12 23:34:36
C:\POSAO VEGA\SimpleWebApi\obj\Debug\net8.0\staticwebassets.build.json,staticwebassets.build.json,json,253,2025-06-12 23:27:50,2025-06-12 23:27:50,2025-06-12 23:34:36
C:\POSAO VEGA\SimpleWebApi\obj\Debug\net8.0\staticwebassets.build.json.cache,staticwebassets.build.json.cache,cache,44,2025-06-12 23:27:50,2025-06-12 23:27:50,2025-06-12 23:34:36
C:\POSAO VEGA\SimpleWebApi\obj\Debug\net8.0\ref\SimpleWebApi.dll,SimpleWebApi.dll,dll,5632,2025-06-12 23:27:50,2025-06-12 23:27:49,2025-06-12 23:34:36
C:\POSAO VEGA\SimpleWebApi\obj\Debug\net8.0\refint\SimpleWebApi.dll,SimpleWebApi.dll,dll,5632,2025-06-12 23:27:49,2025-06-12 23:28:50,2025-06-12 23:34:36
C:\POSAO VEGA\SimpleWebApi\obj\Debug\net9.0\apphost.exe,apphost.exe,exe,146944,2025-06-12 23:19:55,2025-06-12 23:19:55,2025-06-12 23:22:10
C:\POSAO VEGA\SimpleWebApi\obj\Debug\net9.0\SimpleWe.66A1867E.Up2Date,SimpleWe.66A1867E.Up2Date,up2date,0,2025-06-12 23:19:55,2025-06-12 23:19:55,2025-06-12 23:19:55
C:\POSAO VEGA\SimpleWebApi\obj\Debug\net9.0\SimpleWebApi.AssemblyInfo.cs,SimpleWebApi.AssemblyInfo.cs,cs,969,2025-06-12 23:19:49,2025-06-12 23:19:49,2025-06-12 23:22:10
C:\POSAO VEGA\SimpleWebApi\obj\Debug\net9.0\SimpleWebApi.AssemblyInfoInputs.cache,SimpleWebApi.AssemblyInfoInputs.cache,cache,66,2025-06-12 23:19:49,2025-06-12 23:19:49,2025-06-12 23:22:10
C:\POSAO VEGA\SimpleWebApi\obj\Debug\net9.0\SimpleWebApi.assets.cache,SimpleWebApi.assets.cache,cache,1754,2025-06-12 23:19:48,2025-06-12 23:19:48,2025-06-12 23:22:10
C:\POSAO VEGA\SimpleWebApi\obj\Debug\net9.0\SimpleWebApi.csproj.AssemblyReference.cache,SimpleWebApi.csproj.AssemblyReference.cache,cache,950,2025-06-12 23:19:48,2025-06-12 23:19:48,2025-06-12 23:22:10
C:\POSAO VEGA\SimpleWebApi\obj\Debug\net9.0\SimpleWebApi.csproj.CoreCompileInputs.cache,SimpleWebApi.csproj.CoreCompileInputs.cache,cache,66,2025-06-12 23:19:49,2025-06-12 23:19:49,2025-06-12 23:22:10
C:\POSAO VEGA\SimpleWebApi\obj\Debug\net9.0\SimpleWebApi.csproj.FileListAbsolute.txt,SimpleWebApi.csproj.FileListAbsolute.txt,txt,2132,2025-06-12 23:19:55,2025-06-12 23:19:55,2025-06-12 23:22:10
C:\POSAO VEGA\SimpleWebApi\obj\Debug\net9.0\SimpleWebApi.dll,SimpleWebApi.dll,dll,10240,2025-06-12 23:19:55,2025-06-12 23:19:55,2025-06-12 23:22:10
C:\POSAO VEGA\SimpleWebApi\obj\Debug\net9.0\SimpleWebApi.GeneratedMSBuildEditorConfig.editorconfig,SimpleWebApi.GeneratedMSBuildEditorConfig.editorconfig,editorconfig,988,2025-06-12 23:19:49,2025-06-12 23:19:49,2025-06-12 23:22:10
C:\POSAO VEGA\SimpleWebApi\obj\Debug\net9.0\SimpleWebApi.genruntimeconfig.cache,SimpleWebApi.genruntimeconfig.cache,cache,66,2025-06-12 23:19:55,2025-06-12 23:19:55,2025-06-12 23:22:10
C:\POSAO VEGA\SimpleWebApi\obj\Debug\net9.0\SimpleWebApi.GlobalUsings.g.cs,SimpleWebApi.GlobalUsings.g.cs,cs,770,2025-06-12 23:19:48,2025-06-12 23:19:48,2025-06-12 23:22:10
C:\POSAO VEGA\SimpleWebApi\obj\Debug\net9.0\SimpleWebApi.MvcApplicationPartsAssemblyInfo.cache,SimpleWebApi.MvcApplicationPartsAssemblyInfo.cache,cache,0,2025-06-12 23:19:49,2025-06-12 23:19:49,2025-06-12 23:19:49
C:\POSAO VEGA\SimpleWebApi\obj\Debug\net9.0\SimpleWebApi.MvcApplicationPartsAssemblyInfo.cs,SimpleWebApi.MvcApplicationPartsAssemblyInfo.cs,cs,580,2025-06-12 23:19:49,2025-06-12 23:19:49,2025-06-12 23:22:10
C:\POSAO VEGA\SimpleWebApi\obj\Debug\net9.0\SimpleWebApi.pdb,SimpleWebApi.pdb,pdb,21148,2025-06-12 23:19:55,2025-06-12 23:19:55,2025-06-12 23:22:10
C:\POSAO VEGA\SimpleWebApi\obj\Debug\net9.0\staticwebassets.build.endpoints.json,staticwebassets.build.endpoints.json,json,51,2025-06-12 23:19:55,2025-06-12 23:19:55,2025-06-12 23:22:10
C:\POSAO VEGA\SimpleWebApi\obj\Debug\net9.0\staticwebassets.build.json,staticwebassets.build.json,json,253,2025-06-12 23:19:55,2025-06-12 23:19:55,2025-06-12 23:22:10
C:\POSAO VEGA\SimpleWebApi\obj\Debug\net9.0\staticwebassets.build.json.cache,staticwebassets.build.json.cache,cache,44,2025-06-12 23:19:55,2025-06-12 23:19:55,2025-06-12 23:22:10
C:\POSAO VEGA\SimpleWebApi\obj\Debug\net9.0\ref\SimpleWebApi.dll,SimpleWebApi.dll,dll,6656,2025-06-12 23:19:55,2025-06-12 23:19:55,2025-06-12 23:22:10
C:\POSAO VEGA\SimpleWebApi\obj\Debug\net9.0\refint\SimpleWebApi.dll,SimpleWebApi.dll,dll,6656,2025-06-12 23:19:55,2025-06-12 23:19:55,2025-06-12 23:22:10
C:\POSAO VEGA\SimpleWebApi\obj\Release\net8.0\SimpleWebApi.AssemblyInfo.cs,SimpleWebApi.AssemblyInfo.cs,cs,971,2025-06-12 23:26:07,2025-06-12 23:26:07,2025-06-12 23:34:36
C:\POSAO VEGA\SimpleWebApi\obj\Release\net8.0\SimpleWebApi.AssemblyInfoInputs.cache,SimpleWebApi.AssemblyInfoInputs.cache,cache,66,2025-06-12 23:26:07,2025-06-12 23:26:07,2025-06-12 23:34:36
C:\POSAO VEGA\SimpleWebApi\obj\Release\net8.0\SimpleWebApi.assets.cache,SimpleWebApi.assets.cache,cache,1749,2025-06-12 23:26:06,2025-06-12 23:26:06,2025-06-12 23:34:36
C:\POSAO VEGA\SimpleWebApi\obj\Release\net8.0\SimpleWebApi.csproj.AssemblyReference.cache,SimpleWebApi.csproj.AssemblyReference.cache,cache,948,2025-06-12 23:26:07,2025-06-12 23:26:07,2025-06-12 23:34:36
C:\POSAO VEGA\SimpleWebApi\obj\Release\net8.0\SimpleWebApi.csproj.CoreCompileInputs.cache,SimpleWebApi.csproj.CoreCompileInputs.cache,cache,66,2025-06-12 23:26:07,2025-06-12 23:26:07,2025-06-12 23:34:36
C:\POSAO VEGA\SimpleWebApi\obj\Release\net8.0\SimpleWebApi.csproj.FileListAbsolute.txt,SimpleWebApi.csproj.FileListAbsolute.txt,txt,638,2025-06-12 23:26:09,2025-06-12 23:26:09,2025-06-12 23:34:36
C:\POSAO VEGA\SimpleWebApi\obj\Release\net8.0\SimpleWebApi.GeneratedMSBuildEditorConfig.editorconfig,SimpleWebApi.GeneratedMSBuildEditorConfig.editorconfig,editorconfig,988,2025-06-12 23:26:07,2025-06-12 23:26:07,2025-06-12 23:34:36
C:\POSAO VEGA\SimpleWebApi\obj\Release\net8.0\SimpleWebApi.GlobalUsings.g.cs,SimpleWebApi.GlobalUsings.g.cs,cs,770,2025-06-12 23:26:06,2025-06-12 23:26:06,2025-06-12 23:34:36
C:\POSAO VEGA\SimpleWebApi\obj\Release\net8.0\SimpleWebApi.MvcApplicationPartsAssemblyInfo.cache,SimpleWebApi.MvcApplicationPartsAssemblyInfo.cache,cache,0,2025-06-12 23:26:07,2025-06-12 23:26:07,2025-06-12 23:26:07
C:\POSAO VEGA\SimpleWebApi\obj\Release\net8.0\SimpleWebApi.MvcApplicationPartsAssemblyInfo.cs,SimpleWebApi.MvcApplicationPartsAssemblyInfo.cs,cs,580,2025-06-12 23:26:07,2025-06-12 23:26:07,2025-06-12 23:34:36
C:\POSAO VEGA\SimpleWebApi\Properties\launchSettings.json,launchSettings.json,json,644,2025-06-12 23:19:27,2025-06-12 23:19:27,2025-06-12 23:34:03
C:\POSAO VEGA\VegaITIntership-.NET-web-api\Bookstore.sln,Bookstore.sln,sln,6311,2025-05-18 14:33:03,2025-05-18 14:33:03,2025-07-19 14:50:09
C:\POSAO VEGA\VegaITIntership-.NET-web-api\Dockerfile,Dockerfile,no_ext,907,2025-06-12 21:41:34,2025-06-12 23:11:59,2025-06-12 23:19:20
C:\POSAO VEGA\VegaITIntership-.NET-web-api\README.md,README.md,md,91,2025-05-18 14:33:03,2025-05-18 14:33:03,2025-07-10 20:41:34
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\ApplicationServiceCollection.cs,ApplicationServiceCollection.cs,cs,555,2025-05-18 14:33:03,2025-05-18 17:45:54,2025-06-12 23:15:05
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\BookStore.Application.csproj,BookStore.Application.csproj,csproj,625,2025-05-18 14:33:03,2025-05-18 17:58:11,2025-07-10 20:41:34
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\BookStore.Application.sln,BookStore.Application.sln,sln,1136,2025-05-18 14:33:03,2025-05-18 14:33:03,2025-07-10 20:41:34
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\ConstantsApplication.cs,ConstantsApplication.cs,cs,717,2025-05-18 14:33:03,2025-05-18 14:33:03,2025-07-10 20:41:34
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\Dockerfile,Dockerfile,no_ext,0,2025-06-12 21:33:44,2025-06-12 21:33:44,2025-06-12 21:41:25
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\bin\Debug\net9.0\BookStore.Application.deps.json,BookStore.Application.deps.json,json,11533,2025-05-18 14:33:39,2025-06-12 20:04:49,2025-06-12 23:15:05
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\bin\Debug\net9.0\BookStore.Application.dll,BookStore.Application.dll,dll,72704,2025-05-18 14:33:39,2025-06-12 20:04:49,2025-06-12 23:15:05
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\bin\Debug\net9.0\BookStore.Application.pdb,BookStore.Application.pdb,pdb,40540,2025-05-18 14:33:39,2025-06-12 20:04:49,2025-06-12 23:15:05
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\bin\Debug\net9.0\BookStore.Domain.dll,BookStore.Domain.dll,dll,9728,2025-05-18 14:33:39,2025-06-12 20:04:46,2025-06-12 23:15:05
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\bin\Debug\net9.0\BookStore.Domain.pdb,BookStore.Domain.pdb,pdb,14136,2025-05-18 14:33:39,2025-06-12 20:04:46,2025-06-12 23:15:05
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\Commands\Auth\RegisterUserCommand.cs,RegisterUserCommand.cs,cs,211,2025-05-18 14:33:03,2025-05-18 14:33:03,2025-07-10 20:41:34
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\Commands\Auth\RegisterUserCommandHandler.cs,RegisterUserCommandHandler.cs,cs,3272,2025-05-18 14:33:03,2025-05-18 18:13:50,2025-06-12 23:15:05
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\Commands\Author\CreateAuthorCommand.cs,CreateAuthorCommand.cs,cs,217,2025-05-18 14:33:03,2025-05-18 15:27:03,2025-07-10 20:41:34
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\Commands\Author\CreateAuthorCommandHandler.cs,CreateAuthorCommandHandler.cs,cs,820,2025-05-18 14:33:03,2025-05-18 15:27:03,2025-07-10 20:41:34
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\Commands\Author\DeleteAuthorCommand.cs,DeleteAuthorCommand.cs,cs,204,2025-05-18 14:33:03,2025-05-18 15:27:03,2025-07-10 20:41:34
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\Commands\Author\DeleteAuthorCommandHandler.cs,DeleteAuthorCommandHandler.cs,cs,1833,2025-05-18 14:33:03,2025-05-18 15:27:03,2025-07-10 20:41:34
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\Commands\Author\UpdateAuthorCommand.cs,UpdateAuthorCommand.cs,cs,262,2025-05-18 14:33:03,2025-05-18 15:27:03,2025-07-10 20:41:34
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\Commands\Author\UpdateAuthorCommandHandler.cs,UpdateAuthorCommandHandler.cs,cs,1287,2025-05-18 14:33:03,2025-05-18 15:27:03,2025-07-10 20:41:34
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\Commands\Book\CreateBookCommand.cs,CreateBookCommand.cs,cs,219,2025-05-18 14:33:03,2025-05-18 15:27:03,2025-07-10 20:41:34
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\Commands\Book\CreateBookCommandHandler.cs,CreateBookCommandHandler.cs,cs,1177,2025-05-18 14:33:03,2025-05-18 15:27:03,2025-07-10 20:41:34
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\Commands\Book\DeleteBookCommand.cs,DeleteBookCommand.cs,cs,201,2025-05-18 14:33:03,2025-05-18 15:27:03,2025-07-10 20:41:34
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\Commands\Book\DeleteBookCommandHandler.cs,DeleteBookCommandHandler.cs,cs,1436,2025-05-18 14:33:03,2025-05-18 15:27:03,2025-07-10 20:41:34
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\Commands\Book\UpdateBookCommand.cs,UpdateBookCommand.cs,cs,245,2025-05-18 14:33:03,2025-05-18 15:27:03,2025-07-10 20:41:34
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\Commands\Book\UpdateBookCommandHandler.cs,UpdateBookCommandHandler.cs,cs,1062,2025-05-18 14:33:03,2025-05-18 15:27:03,2025-07-10 20:41:34
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\Commands\Purchases\CreatePurchaseCommand.cs,CreatePurchaseCommand.cs,cs,210,2025-05-18 14:33:03,2025-05-18 14:33:03,2025-07-10 20:41:34
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\Commands\Purchases\CreatePurchaseCommandHandler.cs,CreatePurchaseCommandHandler.cs,cs,2419,2025-05-18 14:33:03,2025-05-18 14:33:03,2025-07-10 20:41:34
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\Commands\User\AddNewUserCommand.cs,AddNewUserCommand.cs,cs,205,2025-05-18 14:33:03,2025-05-18 15:39:12,2025-06-12 23:15:05
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\Commands\User\AddNewUserCommandHandler.cs,AddNewUserCommandHandler.cs,cs,1032,2025-05-18 14:33:03,2025-05-18 15:56:15,2025-06-12 23:15:05
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\DTO\Author\AddAuthorDTO.cs,AddAuthorDTO.cs,cs,125,2025-05-18 14:33:03,2025-05-18 15:27:03,2025-07-10 20:41:34
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\DTO\Author\AuthorWithoutBooksDTO.cs,AuthorWithoutBooksDTO.cs,cs,175,2025-05-18 14:33:03,2025-05-18 15:27:03,2025-07-10 20:41:34
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\DTO\Author\GetAuthorDTO.cs,GetAuthorDTO.cs,cs,220,2025-05-18 14:33:03,2025-05-18 15:27:03,2025-07-10 20:41:34
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\DTO\Author\NewAuthorDTO.cs,NewAuthorDTO.cs,cs,130,2025-05-18 14:33:03,2025-05-18 15:27:03,2025-07-10 20:41:34
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\DTO\Author\UpdateAuthorDTO.cs,UpdateAuthorDTO.cs,cs,139,2025-05-18 14:33:03,2025-05-18 15:27:03,2025-07-10 20:41:34
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\DTO\AuthResponse\AuthResponseDTO.cs,AuthResponseDTO.cs,cs,289,2025-05-18 14:33:03,2025-05-18 14:33:03,2025-07-10 20:41:34
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\DTO\AuthResponse\LoginRequestDTO.cs,LoginRequestDTO.cs,cs,135,2025-05-18 14:33:03,2025-05-18 14:33:03,2025-07-10 20:41:34
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\DTO\AuthResponse\RegisterRequestDTO.cs,RegisterRequestDTO.cs,cs,165,2025-05-18 14:33:03,2025-05-18 14:33:03,2025-07-10 20:41:34
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\DTO\Book\AddBookDTO.cs,AddBookDTO.cs,cs,119,2025-05-18 14:33:03,2025-05-18 15:27:03,2025-07-10 20:41:34
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\DTO\Book\BookDTO.cs,BookDTO.cs,cs,130,2025-05-18 14:33:03,2025-05-18 15:27:03,2025-07-10 20:41:34
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\DTO\Book\ChangeBookStoreDTO.cs,ChangeBookStoreDTO.cs,cs,118,2025-05-18 14:33:03,2025-05-18 15:27:03,2025-07-10 20:41:34
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\DTO\Book\GetAllBooksDTO.cs,GetAllBooksDTO.cs,cs,190,2025-05-18 14:33:03,2025-05-18 15:27:03,2025-07-10 20:41:34
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\DTO\Book\GetBookDTO.cs,GetBookDTO.cs,cs,218,2025-05-18 14:33:03,2025-05-18 15:27:03,2025-07-10 20:41:34
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\DTO\Book\UpdateBookDTO.cs,UpdateBookDTO.cs,cs,92,2025-05-18 14:33:03,2025-05-18 15:27:03,2025-07-10 20:41:34
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\DTO\OperationResultDTO\BaseOperationResultDTO.cs,BaseOperationResultDTO.cs,cs,105,2025-05-18 14:33:03,2025-05-18 15:27:03,2025-07-10 20:41:34
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\DTO\PurchaseItem\PurchaseItemDTO.cs,PurchaseItemDTO.cs,cs,121,2025-05-18 14:33:03,2025-05-18 14:33:03,2025-07-10 20:41:34
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\DTO\User\NewUserDTO.cs,NewUserDTO.cs,cs,144,2025-05-18 14:33:03,2025-05-18 14:33:03,2025-07-10 20:41:34
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\DTO\User\NewUserResponseDTO.cs,NewUserResponseDTO.cs,cs,182,2025-05-18 14:33:03,2025-05-18 15:56:09,2025-06-12 23:15:05
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\Interfaces\IAuthService.cs,IAuthService.cs,cs,208,2025-05-18 14:33:03,2025-05-18 14:33:03,2025-07-10 20:41:34
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\Interfaces\IGenericRepository.cs,IGenericRepository.cs,cs,517,2025-05-18 14:33:03,2025-05-18 14:33:03,2025-07-10 20:41:34
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\Interfaces\IJwtTokenGenerator.cs,IJwtTokenGenerator.cs,cs,175,2025-05-18 14:33:03,2025-05-18 15:23:56,2025-06-12 23:15:05
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\MappingExtensions\AuthorMappingExtensions\AuthorMappingExtensions.cs,AuthorMappingExtensions.cs,cs,2442,2025-05-18 14:33:03,2025-05-18 15:27:03,2025-07-10 20:41:34
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\MappingExtensions\BookMapingExtension\BookMapingExtensions.cs,BookMapingExtensions.cs,cs,1967,2025-05-18 14:33:03,2025-05-18 15:27:03,2025-07-10 20:41:34
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\MappingExtensions\PurchaseItemExtension\PurchaseItemExtension.cs,PurchaseItemExtension.cs,cs,566,2025-05-18 14:33:03,2025-05-18 14:33:03,2025-07-10 20:41:34
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\obj\BookStore.Application.csproj.nuget.dgspec.json,BookStore.Application.csproj.nuget.dgspec.json,json,6380,2025-05-18 14:33:30,2025-06-12 20:03:55,2025-06-12 23:15:05
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\obj\BookStore.Application.csproj.nuget.g.props,BookStore.Application.csproj.nuget.g.props,props,1543,2025-05-18 14:33:30,2025-06-12 20:03:55,2025-07-10 20:00:54
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\obj\BookStore.Application.csproj.nuget.g.targets,BookStore.Application.csproj.nuget.g.targets,targets,150,2025-05-18 14:33:30,2025-05-18 14:33:30,2025-07-10 20:00:55
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\obj\project.assets.json,project.assets.json,json,28376,2025-05-18 14:33:30,2025-06-12 20:03:55,2025-06-12 23:15:05
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\obj\project.nuget.cache,project.nuget.cache,cache,4333,2025-05-18 14:33:30,2025-06-12 20:03:55,2025-07-10 20:01:12
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\obj\Debug\net9.0\BookStor.D70AE061.Up2Date,BookStor.D70AE061.Up2Date,up2date,0,2025-05-18 14:33:39,2025-06-12 20:04:49,2025-06-12 20:04:49
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\obj\Debug\net9.0\BookStore.Application.AssemblyInfo.cs,BookStore.Application.AssemblyInfo.cs,cs,1077,2025-05-18 14:33:24,2025-05-18 17:10:15,2025-06-12 23:15:05
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\obj\Debug\net9.0\BookStore.Application.AssemblyInfoInputs.cache,BookStore.Application.AssemblyInfoInputs.cache,cache,66,2025-05-18 14:33:24,2025-05-18 17:10:15,2025-07-10 20:01:01
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\obj\Debug\net9.0\BookStore.Application.assets.cache,BookStore.Application.assets.cache,cache,11932,2025-05-18 14:33:32,2025-06-12 20:03:57,2025-07-10 20:00:58
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\obj\Debug\net9.0\BookStore.Application.csproj.AssemblyReference.cache,BookStore.Application.csproj.AssemblyReference.cache,cache,9756,2025-05-18 14:33:32,2025-06-12 20:04:47,2025-07-10 20:01:00
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\obj\Debug\net9.0\BookStore.Application.csproj.BuildWithSkipAnalyzers,BookStore.Application.csproj.BuildWithSkipAnalyzers,buildwithskipanalyzers,0,2025-05-18 14:33:39,2025-06-12 20:04:49,2025-06-12 20:04:49
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\obj\Debug\net9.0\BookStore.Application.csproj.CoreCompileInputs.cache,BookStore.Application.csproj.CoreCompileInputs.cache,cache,66,2025-05-18 14:33:39,2025-05-18 18:06:31,2025-06-12 23:15:05
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\obj\Debug\net9.0\BookStore.Application.csproj.FileListAbsolute.txt,BookStore.Application.csproj.FileListAbsolute.txt,txt,1888,2025-05-18 14:33:39,2025-05-18 17:10:16,2025-06-12 23:15:05
